StartTime,EndTime,quantity_B01,quantity_B11,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-09-19 12:00:00,2022-09-19 13:00:00,62,0,985,3771,3868,8686,38617
2022-09-19 13:00:00,2022-09-19 14:00:00,63,0,745,3913,4628,9349,41291
2022-09-19 14:00:00,2022-09-19 15:00:00,61,0,641,4727,4492,9921,44603
2022-09-19 15:00:00,2022-09-19 16:00:00,64,0,407,4820,4687,9978,49377
2022-09-19 16:00:00,2022-09-19 17:00:00,64,0,150,4787,3434,8435,51233
2022-09-19 17:00:00,2022-09-19 18:00:00,63,0,13,5366,3399,8841,52974
2022-09-19 18:00:00,2022-09-19 19:00:00,62,0,8,4858,3163,8091,52402
2022-09-19 19:00:00,2022-09-19 20:00:00,63,0,8,4422,2702,7195,49509
2022-09-19 20:00:00,2022-09-19 21:00:00,66,0,8,3375,2331,5780,46765
2022-09-19 21:00:00,2022-09-19 22:00:00,61,0,8,3175,2155,5399,44141
2022-09-19 22:00:00,2022-09-19 23:00:00,64,0,8,3329,1628,5029,41827
2022-09-19 23:00:00,2022-09-20 00:00:00,65,0,8,2739,1631,4443,40404
2022-09-20 00:00:00,2022-09-20 01:00:00,66,0,8,2351,1225,3650,39546
2022-09-20 01:00:00,2022-09-20 02:00:00,73,0,8,1946,1448,3475,39343
2022-09-20 02:00:00,2022-09-20 03:00:00,74,0,8,2029,1038,3149,39465
2022-09-20 03:00:00,2022-09-20 04:00:00,72,0,8,2380,982,3442,41280
2022-09-20 04:00:00,2022-09-20 05:00:00,70,0,8,2211,909,3198,45682
2022-09-20 05:00:00,2022-09-20 06:00:00,65,0,67,2356,757,3245,50452
2022-09-20 06:00:00,2022-09-20 07:00:00,65,0,228,2085,566,2944,50562
2022-09-20 07:00:00,2022-09-20 08:00:00,67,0,454,1930,776,3227,47289
2022-09-20 08:00:00,2022-09-20 09:00:00,68,0,730,1682,866,3346,43238
2022-09-20 09:00:00,2022-09-20 10:00:00,68,0,904,1966,908,3846,42185
2022-09-20 10:00:00,2022-09-20 11:00:00,68,0,851,1690,926,3535,41989
2022-09-20 11:00:00,2022-09-20 12:00:00,67,0,966,1270,1048,3351,41508
2022-09-20 12:00:00,2022-09-20 13:00:00,67,0,918,1340,981,3306,41342
2022-09-20 13:00:00,2022-09-20 14:00:00,64,0,897,1003,794,2758,40908
2022-09-20 14:00:00,2022-09-20 15:00:00,64,0,689,721,877,2351,42904
2022-09-20 15:00:00,2022-09-20 16:00:00,67,0,468,831,840,2206,47849
2022-09-20 16:00:00,2022-09-20 17:00:00,65,0,128,861,818,1872,50758
2022-09-20 17:00:00,2022-09-20 18:00:00,65,0,6,789,740,1600,53352
2022-09-20 18:00:00,2022-09-20 19:00:00,65,0,4,746,506,1321,52873
2022-09-20 19:00:00,2022-09-20 20:00:00,64,0,4,828,296,1192,50269
2022-09-20 20:00:00,2022-09-20 21:00:00,65,0,4,1292,138,1499,47400
2022-09-20 21:00:00,2022-09-20 22:00:00,62,0,4,940,117,1123,44742
2022-09-20 22:00:00,2022-09-20 23:00:00,63,0,4,551,109,727,42571
2022-09-20 23:00:00,2022-09-21 00:00:00,64,0,4,203,104,375,41008
2022-09-21 00:00:00,2022-09-21 01:00:00,65,0,4,94,105,268,40256
2022-09-21 01:00:00,2022-09-21 02:00:00,64,0,4,109,98,275,39862
2022-09-21 02:00:00,2022-09-21 03:00:00,64,0,4,119,94,281,40006
2022-09-21 03:00:00,2022-09-21 04:00:00,64,0,4,103,97,268,41692
2022-09-21 04:00:00,2022-09-21 05:00:00,63,0,4,97,98,262,46217
2022-09-21 05:00:00,2022-09-21 06:00:00,63,0,51,105,103,322,50305
2022-09-21 06:00:00,2022-09-21 07:00:00,60,0,305,112,156,633,48713
2022-09-21 07:00:00,2022-09-21 08:00:00,64,0,706,133,220,1123,43423
2022-09-21 08:00:00,2022-09-21 09:00:00,62,0,1025,123,264,1474,37943
2022-09-21 09:00:00,2022-09-21 10:00:00,63,0,1102,112,301,1578,34576
2022-09-21 10:00:00,2022-09-21 11:00:00,60,0,1090,107,321,1578,34772
2022-09-21 11:00:00,2022-09-21 12:00:00,61,0,1092,102,329,1584,35540
2022-09-21 12:00:00,2022-09-21 13:00:00,61,0,997,79,327,1464,36268
2022-09-21 13:00:00,2022-09-21 14:00:00,60,0,1022,87,294,1463,38948
2022-09-21 14:00:00,2022-09-21 15:00:00,59,0,707,95,242,1103,42679
2022-09-21 15:00:00,2022-09-21 16:00:00,64,0,362,101,190,717,47904
2022-09-21 16:00:00,2022-09-21 17:00:00,62,0,120,107,132,421,51096
2022-09-21 17:00:00,2022-09-21 18:00:00,63,0,5,106,101,275,53594
2022-09-21 18:00:00,2022-09-21 19:00:00,63,0,4,91,119,277,53118
2022-09-21 19:00:00,2022-09-21 20:00:00,64,0,4,80,124,272,50155
2022-09-21 20:00:00,2022-09-21 21:00:00,64,0,4,80,124,272,47049
2022-09-21 21:00:00,2022-09-21 22:00:00,62,0,4,104,120,290,44709
2022-09-21 22:00:00,2022-09-21 23:00:00,63,0,4,118,109,294,42302
2022-09-21 23:00:00,2022-09-22 00:00:00,64,0,4,139,112,319,40643
2022-09-22 00:00:00,2022-09-22 01:00:00,65,0,4,163,133,365,39842
2022-09-22 01:00:00,2022-09-22 02:00:00,64,0,4,185,193,446,39269
2022-09-22 02:00:00,2022-09-22 03:00:00,64,0,4,217,261,546,39260
2022-09-22 03:00:00,2022-09-22 04:00:00,64,0,4,210,265,543,40901
2022-09-22 04:00:00,2022-09-22 05:00:00,64,0,4,225,236,529,45758
2022-09-22 05:00:00,2022-09-22 06:00:00,64,0,47,337,222,670,50248
2022-09-22 06:00:00,2022-09-22 07:00:00,62,0,284,456,265,1067,48540
2022-09-22 07:00:00,2022-09-22 08:00:00,63,0,653,434,304,1454,43095
2022-09-22 08:00:00,2022-09-22 09:00:00,64,0,991,508,337,1900,37584
2022-09-22 09:00:00,2022-09-22 10:00:00,64,0,1195,543,324,2126,34066
2022-09-22 10:00:00,2022-09-22 11:00:00,64,0,1246,483,356,2149,31843
2022-09-22 11:00:00,2022-09-22 12:00:00,64,0,1060,480,445,2049,32197
2022-09-22 12:00:00,2022-09-22 13:00:00,65,0,991,573,598,2227,33107
2022-09-22 13:00:00,2022-09-22 14:00:00,61,0,916,562,644,2183,35633
2022-09-22 14:00:00,2022-09-22 15:00:00,64,0,660,474,538,1736,40560
2022-09-22 15:00:00,2022-09-22 16:00:00,64,0,353,477,396,1290,47555
2022-09-22 16:00:00,2022-09-22 17:00:00,64,0,112,379,344,899,51886
2022-09-22 17:00:00,2022-09-22 18:00:00,63,0,5,359,402,829,54066
2022-09-22 18:00:00,2022-09-22 19:00:00,62,0,4,490,312,868,53104
2022-09-22 19:00:00,2022-09-22 20:00:00,64,0,4,527,386,981,50087
2022-09-22 20:00:00,2022-09-22 21:00:00,64,0,4,779,643,1490,46514
2022-09-22 21:00:00,2022-09-22 22:00:00,64,0,4,1239,891,2198,43891
2022-09-22 22:00:00,2022-09-22 23:00:00,64,0,4,1332,1211,2611,41759
2022-09-22 23:00:00,2022-09-23 00:00:00,64,0,4,1478,1251,2797,40082
2022-09-23 00:00:00,2022-09-23 01:00:00,64,0,4,1617,1168,2853,39169
2022-09-23 01:00:00,2022-09-23 02:00:00,64,0,4,1808,1076,2952,38704
2022-09-23 02:00:00,2022-09-23 03:00:00,64,0,4,1517,1195,2780,38850
2022-09-23 03:00:00,2022-09-23 04:00:00,63,0,4,1526,1305,2898,40517
2022-09-23 04:00:00,2022-09-23 05:00:00,63,0,4,1495,1475,3037,44665
2022-09-23 05:00:00,2022-09-23 06:00:00,60,0,43,1459,1353,2915,49700
2022-09-23 06:00:00,2022-09-23 07:00:00,62,0,243,1380,1040,2725,50785
2022-09-23 07:00:00,2022-09-23 08:00:00,64,0,355,1021,761,2201,48635
2022-09-23 08:00:00,2022-09-23 09:00:00,64,0,493,998,645,2200,46279
2022-09-23 09:00:00,2022-09-23 10:00:00,64,0,540,950,525,2079,45149
2022-09-23 10:00:00,2022-09-23 11:00:00,64,0,469,1185,392,2110,44855
2022-09-23 11:00:00,2022-09-23 12:00:00,64,0,397,1272,427,2160,45319
2022-09-23 12:00:00,2022-09-23 13:00:00,64,0,397,1405,517,2383,45815
2022-09-23 13:00:00,2022-09-23 14:00:00,63,0,339,1150,645,2197,47602
2022-09-23 14:00:00,2022-09-23 15:00:00,64,0,176,1165,759,2164,50444
2022-09-23 15:00:00,2022-09-23 16:00:00,64,0,78,1294,731,2167,53836
2022-09-23 16:00:00,2022-09-23 17:00:00,64,0,27,928,1057,2076,53521
2022-09-23 17:00:00,2022-09-23 18:00:00,64,0,4,1146,1595,2809,53245
2022-09-23 18:00:00,2022-09-23 19:00:00,62,0,4,913,1307,2286,51337
2022-09-23 19:00:00,2022-09-23 20:00:00,63,0,4,727,1392,2186,48571
2022-09-23 20:00:00,2022-09-23 21:00:00,63,0,4,1588,1463,3118,45737
2022-09-23 21:00:00,2022-09-23 22:00:00,60,0,4,2789,1184,4037,43785
2022-09-23 22:00:00,2022-09-23 23:00:00,63,0,4,3660,1237,4964,42000
2022-09-23 23:00:00,2022-09-24 00:00:00,64,0,4,4113,1090,5271,40399
2022-09-24 00:00:00,2022-09-24 01:00:00,64,0,4,5000,1051,6119,39472
2022-09-24 01:00:00,2022-09-24 02:00:00,64,0,4,5720,1245,7033,38645
2022-09-24 02:00:00,2022-09-24 03:00:00,64,0,4,5775,1263,7106,38298
2022-09-24 03:00:00,2022-09-24 04:00:00,64,0,4,6797,1986,8851,38700
2022-09-24 04:00:00,2022-09-24 05:00:00,64,0,4,6901,2296,9265,40217
2022-09-24 05:00:00,2022-09-24 06:00:00,62,0,8,7203,2605,9878,42584
2022-09-24 06:00:00,2022-09-24 07:00:00,61,0,43,6668,2655,9427,44735
2022-09-24 07:00:00,2022-09-24 08:00:00,64,0,111,8236,2968,11379,45972
2022-09-24 08:00:00,2022-09-24 09:00:00,64,0,196,8466,3306,12032,45485
2022-09-24 09:00:00,2022-09-24 10:00:00,64,0,246,8043,3753,12106,45044
2022-09-24 10:00:00,2022-09-24 11:00:00,64,0,176,7560,3650,11450,43609
2022-09-24 11:00:00,2022-09-24 12:00:00,64,0,253,6896,3865,11078,42578
2022-09-24 12:00:00,2022-09-24 13:00:00,64,0,222,6520,3881,10687,41376
2022-09-24 13:00:00,2022-09-24 14:00:00,64,0,207,6370,3928,10569,41373
2022-09-24 14:00:00,2022-09-24 15:00:00,61,0,203,7006,4046,11316,42934
2022-09-24 15:00:00,2022-09-24 16:00:00,62,0,202,6895,4059,11218,45912
2022-09-24 16:00:00,2022-09-24 17:00:00,64,0,54,7086,3508,10712,47592
2022-09-24 17:00:00,2022-09-24 18:00:00,64,0,6,7388,3107,10565,48813
2022-09-24 18:00:00,2022-09-24 19:00:00,64,0,4,7390,3193,10651,47890
2022-09-24 19:00:00,2022-09-24 20:00:00,64,0,4,7117,2614,9799,45753
2022-09-24 20:00:00,2022-09-24 21:00:00,64,0,4,6164,2150,8382,43636
2022-09-24 21:00:00,2022-09-24 22:00:00,62,0,4,5558,1646,7270,41943
2022-09-24 22:00:00,2022-09-24 23:00:00,61,0,4,4997,1636,6698,40500
2022-09-24 23:00:00,2022-09-25 00:00:00,64,0,4,4426,1572,6066,39272
2022-09-25 00:00:00,2022-09-25 01:00:00,64,0,4,4362,1399,5829,38441
2022-09-25 01:00:00,2022-09-25 02:00:00,64,0,4,3913,1363,5344,37918
2022-09-25 02:00:00,2022-09-25 03:00:00,64,0,4,3125,859,4052,37826
2022-09-25 03:00:00,2022-09-25 04:00:00,64,0,4,2460,799,3327,37482
2022-09-25 04:00:00,2022-09-25 05:00:00,63,0,4,1035,636,1738,38055
2022-09-25 05:00:00,2022-09-25 06:00:00,61,0,37,1878,710,2686,38990
2022-09-25 06:00:00,2022-09-25 07:00:00,62,0,247,1736,524,2569,37388
2022-09-25 07:00:00,2022-09-25 08:00:00,64,0,581,1581,337,2563,34438
2022-09-25 08:00:00,2022-09-25 09:00:00,64,0,876,1671,364,2975,31385
2022-09-25 09:00:00,2022-09-25 10:00:00,64,0,857,1456,474,2851,30114
2022-09-25 10:00:00,2022-09-25 11:00:00,64,0,595,2355,743,3757,30034
2022-09-25 11:00:00,2022-09-25 12:00:00,64,0,805,975,634,2478,29574
2022-09-25 12:00:00,2022-09-25 13:00:00,64,0,698,1371,439,2572,30319
2022-09-25 13:00:00,2022-09-25 14:00:00,64,0,721,1010,533,2328,33198
2022-09-25 14:00:00,2022-09-25 15:00:00,64,0,534,558,548,1704,37184
2022-09-25 15:00:00,2022-09-25 16:00:00,64,0,348,507,544,1463,43816
2022-09-25 16:00:00,2022-09-25 17:00:00,64,0,31,569,588,1252,47935
2022-09-25 17:00:00,2022-09-25 18:00:00,64,0,8,790,473,1335,49676
2022-09-25 18:00:00,2022-09-25 19:00:00,63,0,8,1054,653,1778,48873
2022-09-25 19:00:00,2022-09-25 20:00:00,64,0,8,2548,1173,3793,46560
2022-09-25 20:00:00,2022-09-25 21:00:00,64,0,8,4607,1961,6640,44317
2022-09-25 21:00:00,2022-09-25 22:00:00,63,0,8,5554,2701,8326,42133
2022-09-25 22:00:00,2022-09-25 23:00:00,63,0,8,6121,3348,9540,39953
2022-09-25 23:00:00,2022-09-26 00:00:00,64,0,8,7501,4261,11834,38507
2022-09-26 00:00:00,2022-09-26 01:00:00,64,0,8,8668,5143,13883,37944
2022-09-26 01:00:00,2022-09-26 02:00:00,64,0,8,9209,5555,14836,37678
2022-09-26 02:00:00,2022-09-26 03:00:00,64,0,8,9302,5977,15351,37856
2022-09-26 03:00:00,2022-09-26 04:00:00,64,0,8,9272,7136,16480,39973
2022-09-26 04:00:00,2022-09-26 05:00:00,64,0,8,9266,7658,16996,44825
2022-09-26 05:00:00,2022-09-26 06:00:00,59,0,12,9179,7986,17236,50283
2022-09-26 06:00:00,2022-09-26 07:00:00,59,0,67,9229,8124,17479,53187
2022-09-26 07:00:00,2022-09-26 08:00:00,64,0,145,9021,7990,17220,53760
2022-09-26 08:00:00,2022-09-26 09:00:00,64,0,226,7411,8093,15794,53654
2022-09-26 09:00:00,2022-09-26 10:00:00,64,0,240,5355,7897,13556,53197
2022-09-26 10:00:00,2022-09-26 11:00:00,64,0,214,3746,6763,10787,52635
2022-09-26 11:00:00,2022-09-26 12:00:00,64,0,197,4683,5685,10629,53119
2022-09-26 12:00:00,2022-09-26 13:00:00,64,0,179,5504,4264,10011,52612
2022-09-26 13:00:00,2022-09-26 14:00:00,60,0,201,6492,3656,10409,52231
2022-09-26 14:00:00,2022-09-26 15:00:00,61,0,174,6037,2956,9228,53006
2022-09-26 15:00:00,2022-09-26 16:00:00,63,0,106,7630,2944,10743,55749
2022-09-26 16:00:00,2022-09-26 17:00:00,65,0,31,8076,1926,10098,55681
2022-09-26 17:00:00,2022-09-26 18:00:00,64,0,4,8356,2654,11078,56020
2022-09-26 18:00:00,2022-09-26 19:00:00,64,0,4,8178,3209,11455,54200
2022-09-26 19:00:00,2022-09-26 20:00:00,65,0,4,7941,4546,12556,51238
2022-09-26 20:00:00,2022-09-26 21:00:00,65,0,4,8773,4412,13254,48690
2022-09-26 21:00:00,2022-09-26 22:00:00,64,0,4,8622,4571,13261,45426
2022-09-26 22:00:00,2022-09-26 23:00:00,63,0,4,8559,4865,13491,42790
2022-09-26 23:00:00,2022-09-27 00:00:00,65,0,4,8331,4211,12611,41038
2022-09-27 00:00:00,2022-09-27 01:00:00,64,0,4,7757,4508,12333,40029
2022-09-27 01:00:00,2022-09-27 02:00:00,64,0,4,8494,4186,12748,39912
2022-09-27 02:00:00,2022-09-27 03:00:00,64,0,4,8385,3860,12313,40075
2022-09-27 03:00:00,2022-09-27 04:00:00,64,0,4,8112,3834,12014,41752
2022-09-27 04:00:00,2022-09-27 05:00:00,62,0,4,8312,3233,11611,46196
2022-09-27 05:00:00,2022-09-27 06:00:00,60,0,12,7718,3169,10959,51792
2022-09-27 06:00:00,2022-09-27 07:00:00,62,0,153,7719,3059,10993,53120
2022-09-27 07:00:00,2022-09-27 08:00:00,63,0,358,7490,2716,10627,53100
2022-09-27 08:00:00,2022-09-27 09:00:00,63,0,560,7089,2899,10611,52528
2022-09-27 09:00:00,2022-09-27 10:00:00,62,0,681,5766,2866,9375,52277
2022-09-27 10:00:00,2022-09-27 11:00:00,63,0,542,5078,2430,8113,49734
2022-09-27 11:00:00,2022-09-27 12:00:00,63,0,588,5056,2997,8704,47914
2022-09-27 12:00:00,2022-09-27 13:00:00,64,0,662,6245,3028,9999,47444
2022-09-27 13:00:00,2022-09-27 14:00:00,60,0,339,6274,2314,8987,48744
2022-09-27 14:00:00,2022-09-27 15:00:00,62,0,204,5524,2596,8386,51703
2022-09-27 15:00:00,2022-09-27 16:00:00,62,0,187,5026,1945,7220,55882
2022-09-27 16:00:00,2022-09-27 17:00:00,64,0,41,3723,1613,5441,56294
2022-09-27 17:00:00,2022-09-27 18:00:00,64,0,5,3053,834,3956,56529
2022-09-27 18:00:00,2022-09-27 19:00:00,63,0,4,2932,786,3785,54623
2022-09-27 19:00:00,2022-09-27 20:00:00,61,0,4,3287,861,4213,51648
2022-09-27 20:00:00,2022-09-27 21:00:00,64,0,4,2659,789,3516,48153
2022-09-27 21:00:00,2022-09-27 22:00:00,65,0,4,2125,794,2988,45347
2022-09-27 22:00:00,2022-09-27 23:00:00,62,0,4,2249,770,3085,43087
2022-09-27 23:00:00,2022-09-28 00:00:00,64,0,4,1905,782,2755,41495
2022-09-28 00:00:00,2022-09-28 01:00:00,67,0,4,3150,914,4135,40591
2022-09-28 01:00:00,2022-09-28 02:00:00,64,0,4,2099,833,3000,40229
2022-09-28 02:00:00,2022-09-28 03:00:00,65,0,4,1661,744,2474,39865
2022-09-28 03:00:00,2022-09-28 04:00:00,65,0,4,2413,602,3084,41685
2022-09-28 04:00:00,2022-09-28 05:00:00,64,0,4,1526,810,2404,46672
2022-09-28 05:00:00,2022-09-28 06:00:00,65,0,15,2364,746,3190,52164
2022-09-28 06:00:00,2022-09-28 07:00:00,65,0,103,2373,610,3151,51681
2022-09-28 07:00:00,2022-09-28 08:00:00,67,0,336,2238,553,3194,46499
2022-09-28 08:00:00,2022-09-28 09:00:00,64,0,578,2684,738,4064,41845
2022-09-28 09:00:00,2022-09-28 10:00:00,64,0,767,2638,749,4218,39604
2022-09-28 10:00:00,2022-09-28 11:00:00,64,0,1042,2028,826,3960,40114
2022-09-28 11:00:00,2022-09-28 12:00:00,64,0,982,1550,873,3469,41319
2022-09-28 12:00:00,2022-09-28 13:00:00,66,0,604,1106,1018,2794,43232
2022-09-28 13:00:00,2022-09-28 14:00:00,62,0,522,998,851,2433,45222
2022-09-28 14:00:00,2022-09-28 15:00:00,62,0,261,937,783,2043,47882
2022-09-28 15:00:00,2022-09-28 16:00:00,65,0,172,748,915,1900,52727
2022-09-28 16:00:00,2022-09-28 17:00:00,64,0,38,1007,830,1939,54146
2022-09-28 17:00:00,2022-09-28 18:00:00,66,0,4,205,846,1121,55835
2022-09-28 18:00:00,2022-09-28 19:00:00,73,0,4,131,740,948,54293
2022-09-28 19:00:00,2022-09-28 20:00:00,76,0,4,182,504,766,51229
2022-09-28 20:00:00,2022-09-28 21:00:00,73,0,4,115,452,644,48139
2022-09-28 21:00:00,2022-09-28 22:00:00,68,0,4,178,595,845,45275
2022-09-28 22:00:00,2022-09-28 23:00:00,73,0,4,177,567,821,42998
2022-09-28 23:00:00,2022-09-29 00:00:00,75,0,4,105,596,780,41558
2022-09-29 00:00:00,2022-09-29 01:00:00,70,0,4,111,524,709,40845
2022-09-29 01:00:00,2022-09-29 02:00:00,71,0,4,120,437,632,40495
2022-09-29 02:00:00,2022-09-29 03:00:00,74,0,4,115,375,568,40591
2022-09-29 03:00:00,2022-09-29 04:00:00,75,0,4,162,335,576,41992
2022-09-29 04:00:00,2022-09-29 05:00:00,65,0,4,135,305,509,47048
2022-09-29 05:00:00,2022-09-29 06:00:00,70,0,29,106,302,507,52511
2022-09-29 06:00:00,2022-09-29 07:00:00,68,0,212,174,359,813,51939
2022-09-29 07:00:00,2022-09-29 08:00:00,71,0,499,322,421,1313,47086
2022-09-29 08:00:00,2022-09-29 09:00:00,72,0,856,184,480,1592,41212
2022-09-29 09:00:00,2022-09-29 10:00:00,71,0,795,125,491,1482,37806
2022-09-29 10:00:00,2022-09-29 11:00:00,72,0,1001,178,515,1766,34722
2022-09-29 11:00:00,2022-09-29 12:00:00,72,0,1122,189,542,1925,35524
2022-09-29 12:00:00,2022-09-29 13:00:00,72,0,885,990,451,2398,37450
2022-09-29 13:00:00,2022-09-29 14:00:00,71,0,640,798,503,2012,40361
2022-09-29 14:00:00,2022-09-29 15:00:00,72,0,416,798,504,1790,44181
2022-09-29 15:00:00,2022-09-29 16:00:00,77,0,150,863,437,1527,50252
2022-09-29 16:00:00,2022-09-29 17:00:00,76,0,30,711,366,1183,53424
2022-09-29 17:00:00,2022-09-29 18:00:00,76,0,4,662,315,1057,55618
2022-09-29 18:00:00,2022-09-29 19:00:00,76,0,4,500,313,893,54147
2022-09-29 19:00:00,2022-09-29 20:00:00,76,0,4,328,292,700,51305
2022-09-29 20:00:00,2022-09-29 21:00:00,75,0,4,288,288,655,48047
2022-09-29 21:00:00,2022-09-29 22:00:00,69,0,4,381,287,741,45335
2022-09-29 22:00:00,2022-09-29 23:00:00,73,0,4,367,283,727,42896
2022-09-29 23:00:00,2022-09-30 00:00:00,74,0,4,152,280,510,41254
2022-09-30 00:00:00,2022-09-30 01:00:00,74,0,4,109,286,473,40326
2022-09-30 01:00:00,2022-09-30 02:00:00,74,0,4,120,303,501,39809
2022-09-30 02:00:00,2022-09-30 03:00:00,73,0,4,109,336,522,40036
2022-09-30 03:00:00,2022-09-30 04:00:00,73,0,4,105,400,582,41590
2022-09-30 04:00:00,2022-09-30 05:00:00,73,0,4,218,541,836,46096
2022-09-30 05:00:00,2022-09-30 06:00:00,68,0,22,468,704,1262,51542
2022-09-30 06:00:00,2022-09-30 07:00:00,70,0,207,234,952,1463,50387
2022-09-30 07:00:00,2022-09-30 08:00:00,72,0,561,218,1181,2032,45422
2022-09-30 08:00:00,2022-09-30 09:00:00,72,0,886,938,1195,3091,40228
2022-09-30 09:00:00,2022-09-30 10:00:00,72,0,865,3082,1351,5370,36676
2022-09-30 10:00:00,2022-09-30 11:00:00,72,0,874,4059,2202,7207,34890
2022-09-30 11:00:00,2022-09-30 12:00:00,71,0,1034,5704,3456,10265,35525
2022-09-30 12:00:00,2022-09-30 13:00:00,72,0,897,6911,4378,12258,37582
2022-09-30 13:00:00,2022-09-30 14:00:00,71,0,666,8225,4781,13743,40036
2022-09-30 14:00:00,2022-09-30 15:00:00,71,0,489,9164,5414,15138,43729
2022-09-30 15:00:00,2022-09-30 16:00:00,72,0,230,9234,5952,15488,50143
2022-09-30 16:00:00,2022-09-30 17:00:00,72,0,28,9205,5850,15155,52923
2022-09-30 17:00:00,2022-09-30 18:00:00,75,0,8,9126,6685,15894,53525
2022-09-30 18:00:00,2022-09-30 19:00:00,76,0,8,9095,7719,16898,51400
2022-09-30 19:00:00,2022-09-30 20:00:00,76,0,8,9122,8528,17734,48535
2022-09-30 20:00:00,2022-09-30 21:00:00,75,0,8,9122,8784,17989,45686
2022-09-30 21:00:00,2022-09-30 22:00:00,69,0,8,8770,8766,17613,43380
2022-09-30 22:00:00,2022-09-30 23:00:00,65,0,8,7903,8442,16418,41430
2022-09-30 23:00:00,2022-10-01 00:00:00,66,0,8,7733,8349,16156,39628
2022-10-01 00:00:00,2022-10-01 01:00:00,64,0,8,7257,9046,16375,38778
2022-10-01 01:00:00,2022-10-01 02:00:00,65,0,8,6972,8942,15987,38124
2022-10-01 02:00:00,2022-10-01 03:00:00,65,0,8,6089,8519,14681,38001
2022-10-01 03:00:00,2022-10-01 04:00:00,64,0,8,5792,7285,13149,38514
2022-10-01 04:00:00,2022-10-01 05:00:00,64,0,8,5769,6030,11871,40558
2022-10-01 05:00:00,2022-10-01 06:00:00,62,0,9,7049,5187,12307,43337
2022-10-01 06:00:00,2022-10-01 07:00:00,63,0,134,7416,4684,12297,43847
2022-10-01 07:00:00,2022-10-01 08:00:00,66,0,351,6862,4646,11925,42458
2022-10-01 08:00:00,2022-10-01 09:00:00,64,0,824,6317,4446,11651,39670
2022-10-01 09:00:00,2022-10-01 10:00:00,64,0,764,5143,6276,12247,37156
2022-10-01 10:00:00,2022-10-01 11:00:00,63,0,388,6113,6929,13493,35068
2022-10-01 11:00:00,2022-10-01 12:00:00,64,0,724,5633,6698,13119,32903
2022-10-01 12:00:00,2022-10-01 13:00:00,63,0,705,5356,6880,13004,32685
2022-10-01 13:00:00,2022-10-01 14:00:00,63,0,555,5427,6883,12928,34367
2022-10-01 14:00:00,2022-10-01 15:00:00,64,0,362,5619,6646,12691,37913
2022-10-01 15:00:00,2022-10-01 16:00:00,63,0,237,6240,5884,12424,44087
2022-10-01 16:00:00,2022-10-01 17:00:00,64,0,51,5465,5313,10893,47739
2022-10-01 17:00:00,2022-10-01 18:00:00,63,0,8,5658,4499,10228,48958
2022-10-01 18:00:00,2022-10-01 19:00:00,64,0,8,5444,4585,10101,47576
2022-10-01 19:00:00,2022-10-01 20:00:00,64,0,8,5160,5279,10511,45524
2022-10-01 20:00:00,2022-10-01 21:00:00,64,0,8,5797,5738,11607,43854
2022-10-01 21:00:00,2022-10-01 22:00:00,60,0,8,7239,5422,12729,42202
2022-10-01 22:00:00,2022-10-01 23:00:00,62,0,8,8452,5813,14335,40235
2022-10-01 23:00:00,2022-10-02 00:00:00,61,0,8,8027,5689,13785,38824
2022-10-02 00:00:00,2022-10-02 01:00:00,65,0,8,7716,5103,12892,37733
2022-10-02 01:00:00,2022-10-02 02:00:00,64,0,8,7683,4900,12655,37222
2022-10-02 02:00:00,2022-10-02 03:00:00,65,0,8,7579,4596,12248,37044
2022-10-02 03:00:00,2022-10-02 04:00:00,64,0,8,7376,4157,11605,37188
2022-10-02 04:00:00,2022-10-02 05:00:00,64,0,5,6411,3457,9937,37445
2022-10-02 05:00:00,2022-10-02 06:00:00,61,0,18,5043,3685,8807,38659
2022-10-02 06:00:00,2022-10-02 07:00:00,63,0,180,4625,3816,8684,39054
2022-10-02 07:00:00,2022-10-02 08:00:00,64,0,333,4100,3437,7934,38447
2022-10-02 08:00:00,2022-10-02 09:00:00,64,0,552,3563,2717,6896,35973
2022-10-02 09:00:00,2022-10-02 10:00:00,64,0,728,3546,2820,7158,34039
2022-10-02 10:00:00,2022-10-02 11:00:00,64,0,901,3539,3082,7586,34581
2022-10-02 11:00:00,2022-10-02 12:00:00,65,0,905,3447,2941,7358,32891
2022-10-02 12:00:00,2022-10-02 13:00:00,64,0,682,3130,2616,6492,31875
2022-10-02 13:00:00,2022-10-02 14:00:00,64,0,591,2818,2470,5943,32084
2022-10-02 14:00:00,2022-10-02 15:00:00,66,0,461,2832,2541,5900,36009
2022-10-02 15:00:00,2022-10-02 16:00:00,66,0,233,3275,2960,6534,43043
2022-10-02 16:00:00,2022-10-02 17:00:00,65,0,42,3327,3004,6438,47198
2022-10-02 17:00:00,2022-10-02 18:00:00,64,0,4,3238,3088,6394,49063
2022-10-02 18:00:00,2022-10-02 19:00:00,64,0,4,2979,2919,5966,47726
2022-10-02 19:00:00,2022-10-02 20:00:00,61,0,4,2420,2677,5162,45664
2022-10-02 20:00:00,2022-10-02 21:00:00,64,0,4,1988,2346,4402,43503
2022-10-02 21:00:00,2022-10-02 22:00:00,64,0,4,2151,2217,4436,41459
2022-10-02 22:00:00,2022-10-02 23:00:00,64,0,4,2035,1593,3696,39841
