StartTime,EndTime,green_energy_DE,DE_Load,green_energy_DK,DK_Load,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_NE,NE_Load,green_energy_PO,PO_Load,green_energy_SE,SE_Load,green_energy_SP,SP_Load,green_energy_UK,UK_Load
2022-09-08 12:00:00,2022-09-08 13:00:00,155997,251815,6240,4217,4968,20456,12166.0,41100,4499,39929,8743,21269,12246.0,14090,68468,122544,0.0,
2022-09-08 13:00:00,2022-09-08 14:00:00,153432,247793,5972,4197,3499,21478,11946.0,42438,5301,42424,7474,21266,12167.0,14000,71344,120972,0.0,
2022-09-08 14:00:00,2022-09-08 15:00:00,140009,242144,5584,4381,2289,21859,10948.0,41568,3864,46771,6073,21027,12124.0,14051,72772,120528,0.0,
2022-09-08 15:00:00,2022-09-08 16:00:00,111766,241803,5057,4201,1443,21669,9780.0,40112,3723,50715,5459,21141,12145.0,14299,72492,120820,0.0,
2022-09-08 16:00:00,2022-09-08 17:00:00,90519,238008,4989,3988,794,21778,10545.0,40812,3171,52371,5306,21933,12152.0,14152,64340,120436,0.0,
2022-09-08 17:00:00,2022-09-08 18:00:00,87600,235871,5018,3879,791,22355,11071.0,40481,3191,53697,5647,22128,12218.0,13747,51260,120300,0.0,
2022-09-08 18:00:00,2022-09-08 19:00:00,83416,230429,5097,3670,642,21550,8972.0,37567,3225,54592,5159,20482,12022.0,13098,40148,123420,0.0,
2022-09-08 19:00:00,2022-09-08 20:00:00,76478,215298,5130,3572,579,20056,6980.0,34735,2854,51555,4743,18851,11817.0,12647,37972,121820,0.0,
2022-09-08 20:00:00,2022-09-08 21:00:00,73991,199766,4899,3433,565,19105,6160.0,32226,4110,48909,4386,17627,11491.0,12249,36392,112136,0.0,
2022-09-08 21:00:00,2022-09-08 22:00:00,67923,185057,4554,3203,555,18302,5757.0,30075,5793,46749,4076,16628,11018.0,11866,33168,104220,0.0,
2022-09-08 22:00:00,2022-09-08 23:00:00,69587,178332,4262,3124,524,17294,6102.0,28562,5847,44146,3498,16011,10787.0,11836,29796,100468,0.0,
2022-09-08 23:00:00,2022-09-09 00:00:00,80283,173968,3928,3091,522,16481,6103.0,27575,5748,41965,3171,15747,10581.0,11440,26500,96032,0.0,
2022-09-09 00:00:00,2022-09-09 01:00:00,83186,171117,3399,3058,505,16059,6204.0,27200,6287,41089,2898,15741,10804.0,11272,25844,93004,0.0,
2022-09-09 01:00:00,2022-09-09 02:00:00,82908,167879,2949,3049,501,16076,6232.0,27282,7173,40752,2623,16100,10944.0,11392,29180,91116,0.0,
2022-09-09 02:00:00,2022-09-09 03:00:00,78273,173280,2700,3220,523,16464,6233.0,28437,8526,40990,2189,16632,11396.0,11946,28556,91120,0.0,
2022-09-09 03:00:00,2022-09-09 04:00:00,69421,189740,2499,3706,484,17747,6347.0,31931,9025,42223,1970,18714,12325.0,12958,28240,93616,0.0,
2022-09-09 04:00:00,2022-09-09 05:00:00,69504,216074,2366,4123,568,19736,8381.0,35644,9691,45211,2377,20594,12554.0,14190,30376,102604,0.0,
2022-09-09 05:00:00,2022-09-09 06:00:00,86961,231742,2353,4349,1190,20241,11844.0,39977,10377,48226,3024,21575,12771.0,14610,29100,111044,0.0,
2022-09-09 06:00:00,2022-09-09 07:00:00,104764,240867,2382,4415,2272,20016,14002.0,41511,9927,48329,3627,21792,12738.0,14832,33092,114692,0.0,
2022-09-09 07:00:00,2022-09-09 08:00:00,112338,244421,2290,4438,3922,19270,14832.0,41789,10118,47522,3919,21572,12890.0,14762,48120,119028,0.0,
2022-09-09 08:00:00,2022-09-09 09:00:00,131444,248711,2228,4413,5173,18708,16486.0,42231,9391,48156,4382,21897,12923.0,14706,65156,122840,0.0,
2022-09-09 09:00:00,2022-09-09 10:00:00,148632,251097,2150,4287,5712,18590,16969.0,40154,8509,48531,4528,21948,12740.0,14369,69712,125412,0.0,
2022-09-09 10:00:00,2022-09-09 11:00:00,157620,248748,1950,4217,5950,18649,18019.0,39828,8733,46533,4514,21787,12481.0,14127,68168,127392,0.0,
2022-09-09 11:00:00,2022-09-09 12:00:00,159616,241076,1926,4063,5931,18424,18225.0,40729,8902,46383,4092,21385,12321.0,13939,68816,128480,0.0,
2022-09-09 12:00:00,2022-09-09 13:00:00,155193,236158,1951,3922,5142,18761,17498.0,40882,8494,45217,3532,21396,12190.0,13728,68936,126040,0.0,
2022-09-09 13:00:00,2022-09-09 14:00:00,139776,232819,1739,3903,4121,19568,16176.0,41061,8173,45408,2810,21204,11983.0,13698,68144,123440,0.0,
2022-09-09 14:00:00,2022-09-09 15:00:00,111734,230517,1442,4057,2553,20390,13912.0,40053,7491,46485,2201,21102,11928.0,13782,68044,123248,0.0,
2022-09-09 15:00:00,2022-09-09 16:00:00,90623,230435,1302,3958,1102,20658,11558.0,39193,7505,50045,1861,20801,11723.0,13696,64488,123596,0.0,
2022-09-09 16:00:00,2022-09-09 17:00:00,77929,226208,1202,3737,403,20932,11474.0,39717,6135,51190,2193,21477,11720.0,13629,58812,122784,0.0,
2022-09-09 17:00:00,2022-09-09 18:00:00,71252,223178,1164,3593,297,21437,11301.0,39460,6222,51770,2786,21436,11449.0,13375,44720,120204,0.0,
2022-09-09 18:00:00,2022-09-09 19:00:00,70464,217024,1205,3388,396,20893,9517.0,36559,4271,51541,2764,20039,11081.0,12667,34804,122812,0.0,
2022-09-09 19:00:00,2022-09-09 20:00:00,69977,202747,1219,3192,459,19642,7988.0,33699,4556,48936,2241,18552,10761.0,12145,35972,120320,0.0,
2022-09-09 20:00:00,2022-09-09 21:00:00,67942,188300,1093,3007,441,18862,7580.0,31315,4739,46582,1933,17249,10197.0,12067,31712,110964,0.0,
2022-09-09 21:00:00,2022-09-09 22:00:00,71053,175050,1125,2889,471,18038,7641.0,29333,6055,44559,1842,16282,9594.0,11698,27760,103500,0.0,
2022-09-09 22:00:00,2022-09-09 23:00:00,67258,167470,1118,2809,643,16975,7539.0,27600,5987,42405,1647,15731,9279.0,11391,23696,99680,0.0,
2022-09-09 23:00:00,2022-09-10 00:00:00,62904,161278,1166,2745,651,16083,7326.0,26623,5615,41099,1435,15382,8999.0,11332,23592,94808,0.0,
2022-09-10 00:00:00,2022-09-10 01:00:00,64693,157298,1237,2706,492,15638,6847.0,26022,5685,40173,1229,15317,9032.0,11667,21660,91172,0.0,
2022-09-10 01:00:00,2022-09-10 02:00:00,62427,155745,1148,2677,419,15487,6646.0,25758,5427,39580,1063,15303,9053.0,11716,18864,89008,0.0,
2022-09-10 02:00:00,2022-09-10 03:00:00,60184,156694,1054,2701,391,15619,6545.0,26141,5353,39359,829,15235,9136.0,11629,16872,87396,0.0,
2022-09-10 03:00:00,2022-09-10 04:00:00,57510,160485,1042,2792,447,15778,6447.0,27322,6177,39482,747,15679,9572.0,11651,16088,86544,0.0,
2022-09-10 04:00:00,2022-09-10 05:00:00,55313,166997,994,2983,646,16389,7394.0,28667,6472,40932,795,16833,9953.0,11832,16716,89232,0.0,
2022-09-10 05:00:00,2022-09-10 06:00:00,60446,177004,1109,3244,1088,17212,10185.0,31226,6231,42329,1320,18092,10119.0,12383,18044,90936,0.0,
2022-09-10 06:00:00,2022-09-10 07:00:00,71120,189577,1182,3397,1882,17798,13059.0,32740,5977,43320,2047,19097,10277.0,12821,23604,94440,0.0,
2022-09-10 07:00:00,2022-09-10 08:00:00,87907,199383,1361,3532,2993,17947,14660.0,32648,5717,43134,2582,19568,10366.0,13126,42340,101220,0.0,
2022-09-10 08:00:00,2022-09-10 09:00:00,104174,205448,1548,3567,4626,17410,16067.0,32301,6000,41816,2508,19686,10344.0,12856,59220,106284,0.0,
2022-09-10 09:00:00,2022-09-10 10:00:00,113654,207887,1586,3569,5760,16760,16985.0,31905,5904,39738,2629,19797,10454.0,12881,64964,108888,0.0,
2022-09-10 10:00:00,2022-09-10 11:00:00,126855,205306,1692,3584,6225,16395,18599.0,30997,5298,37776,2524,19212,10360.0,12801,65004,110588,0.0,
2022-09-10 11:00:00,2022-09-10 12:00:00,133230,200123,1690,3537,6210,15806,19007.0,31131,4398,35649,2188,18665,10383.0,12699,65760,112476,0.0,
2022-09-10 12:00:00,2022-09-10 13:00:00,122498,194923,1552,3434,5593,16205,18352.0,31149,3530,33780,2088,18662,10361.0,12737,67656,110972,0.0,
2022-09-10 13:00:00,2022-09-10 14:00:00,107589,191139,1445,3463,4809,16460,15607.0,31718,3397,34653,1408,18190,10285.0,12882,66712,108736,0.0,
2022-09-10 14:00:00,2022-09-10 15:00:00,89431,190066,1265,3623,3326,17319,13570.0,32337,3444,37189,1141,18404,10331.0,12982,67104,108008,0.0,
2022-09-10 15:00:00,2022-09-10 16:00:00,74973,194052,1080,3604,1889,17709,12418.0,32838,3654,41693,976,18406,10310.0,12863,65224,108356,0.0,
2022-09-10 16:00:00,2022-09-10 17:00:00,65317,194350,1026,3391,723,18333,12405.0,34237,3465,45010,1121,19073,10492.0,12880,56500,109148,0.0,
2022-09-10 17:00:00,2022-09-10 18:00:00,64788,192763,1022,3313,582,19360,12647.0,34311,3208,47050,1062,18921,10469.0,12775,38344,109100,0.0,
2022-09-10 18:00:00,2022-09-10 19:00:00,60196,187801,933,3178,635,18832,10759.0,31831,3381,47707,631,17852,10388.0,12328,29220,112464,0.0,
2022-09-10 19:00:00,2022-09-10 20:00:00,56533,176167,837,3008,720,17697,8541.0,29662,3312,46116,283,16609,10198.0,12066,31180,112344,0.0,
2022-09-10 20:00:00,2022-09-10 21:00:00,55577,167089,743,2840,688,16730,7846.0,27925,2843,44350,273,15515,10011.0,11707,28820,104324,0.0,
2022-09-10 21:00:00,2022-09-10 22:00:00,53700,157822,650,2731,709,15731,7204.0,26015,2095,42541,279,14401,9855.0,11509,25536,98020,0.0,
2022-09-10 22:00:00,2022-09-10 23:00:00,51248,148856,628,2652,646,14772,6863.0,24690,1485,41210,358,13761,9629.0,11309,24524,93452,0.0,
2022-09-10 23:00:00,2022-09-11 00:00:00,49469,143011,600,2606,572,14205,6782.0,23629,965,40005,496,13402,9549.0,11037,22908,88836,0.0,
2022-09-11 00:00:00,2022-09-11 01:00:00,48596,139333,614,2565,671,13885,6704.0,23098,798,39157,649,13276,9558.0,10887,20184,84904,0.0,
2022-09-11 01:00:00,2022-09-11 02:00:00,46811,139317,659,2552,632,13702,6747.0,23026,600,38660,816,13157,9561.0,10939,19724,82320,0.0,
2022-09-11 02:00:00,2022-09-11 03:00:00,44175,138716,689,2584,667,13891,6784.0,23314,466,38349,968,13174,9544.0,11038,20260,81188,0.0,
2022-09-11 03:00:00,2022-09-11 04:00:00,43817,141391,747,2658,720,14012,6898.0,23659,338,38471,1113,13191,9676.0,10961,18960,81012,0.0,
2022-09-11 04:00:00,2022-09-11 05:00:00,42382,144689,833,2818,911,14390,7564.0,23962,335,38904,1368,13796,9850.0,11207,19912,82252,0.0,
2022-09-11 05:00:00,2022-09-11 06:00:00,45432,152807,1035,3093,1981,14937,10485.0,25666,436,38553,1815,14891,10057.0,11620,18940,82084,0.0,
2022-09-11 06:00:00,2022-09-11 07:00:00,53678,165113,1281,3301,3480,15258,13933.0,27092,723,36772,2526,15980,10022.0,12171,22152,83992,0.0,
2022-09-11 07:00:00,2022-09-11 08:00:00,66914,176271,1567,3384,4952,15307,16869.0,27870,1112,34569,3565,16451,10087.0,12453,36860,89844,0.0,
2022-09-11 08:00:00,2022-09-11 09:00:00,83557,184921,1677,3467,6102,15458,17568.0,27795,1410,32983,4460,16761,10064.0,12679,55168,95172,0.0,
2022-09-11 09:00:00,2022-09-11 10:00:00,95892,191294,1665,3476,6480,15565,17691.0,27604,1610,31563,5179,16709,9866.0,12480,67136,98076,0.0,
2022-09-11 10:00:00,2022-09-11 11:00:00,113099,188752,1596,3552,6076,15662,17564.0,26571,1600,30356,5681,16496,9820.0,12551,71808,101428,0.0,
2022-09-11 11:00:00,2022-09-11 12:00:00,132856,181746,1511,3590,5164,15791,17396.0,26360,1352,29402,5801,16185,9846.0,12470,77552,105608,0.0,
2022-09-11 12:00:00,2022-09-11 13:00:00,135975,177609,1426,3509,4455,15941,16552.0,26708,1188,28918,5778,15852,9749.0,12211,83208,105764,0.0,
2022-09-11 13:00:00,2022-09-11 14:00:00,124790,175040,1262,3518,3964,15961,14765.0,27550,1162,30358,5344,15773,9762.0,12318,84952,103460,0.0,
2022-09-11 14:00:00,2022-09-11 15:00:00,99582,174978,1067,3708,2936,16728,11320.0,28424,1276,34226,4560,16003,10091.0,12641,86692,103104,0.0,
2022-09-11 15:00:00,2022-09-11 16:00:00,68470,179264,818,3709,1669,17147,10216.0,29247,932,40333,3368,16574,10225.0,12951,81916,103908,0.0,
2022-09-11 16:00:00,2022-09-11 17:00:00,47711,184844,630,3540,976,18053,9030.0,30999,518,44677,3318,17663,10554.0,13170,69124,104612,0.0,
2022-09-11 17:00:00,2022-09-11 18:00:00,45621,187324,593,3477,847,19292,9333.0,31866,339,47541,3503,17907,10548.0,13091,47580,105076,0.0,
2022-09-11 18:00:00,2022-09-11 19:00:00,43215,186449,593,3316,844,18746,8086.0,30388,404,48590,3230,16809,10322.0,12707,43024,110900,0.0,
2022-09-11 19:00:00,2022-09-11 20:00:00,35802,179261,584,3144,898,17560,6926.0,28585,789,46762,2936,15905,10223.0,12294,47684,112620,0.0,
2022-09-11 20:00:00,2022-09-11 21:00:00,34624,171254,517,2987,869,16392,6022.0,26619,1335,45199,2716,14923,9765.0,11809,45752,107308,0.0,
2022-09-11 21:00:00,2022-09-11 22:00:00,31298,160835,460,2881,939,15316,5860.0,24594,1364,42958,2571,14064,9123.0,11582,41540,100852,0.0,
2022-09-11 22:00:00,2022-09-11 23:00:00,33312,153201,424,2784,952,14593,6797.0,23485,1505,41165,2634,13674,8997.0,11293,38520,95700,0.0,
2022-09-11 23:00:00,2022-09-12 00:00:00,39471,149755,425,2735,990,14135,7107.0,23002,1547,39593,2646,13586,8979.0,11184,36404,91660,0.0,
2022-09-12 00:00:00,2022-09-12 01:00:00,42168,147784,478,2717,945,13856,7216.0,22739,1878,38641,2536,13519,9030.0,11196,35976,88488,0.0,
2022-09-12 01:00:00,2022-09-12 02:00:00,43440,149335,610,2756,968,13993,7368.0,23032,2270,38342,2390,13807,9119.0,11464,39036,86948,0.0,
2022-09-12 02:00:00,2022-09-12 03:00:00,38918,156158,750,2983,872,14723,7523.0,24861,2332,38795,2279,14780,9473.0,12255,38988,86892,0.0,
2022-09-12 03:00:00,2022-09-12 04:00:00,35264,176188,943,3478,713,16432,6076.0,29224,2581,40585,2115,17507,9893.0,13752,37640,90748,0.0,
2022-09-12 04:00:00,2022-09-12 05:00:00,44430,207138,1165,3926,962,18548,7700.0,33354,2852,44594,2335,19717,10438.0,15114,36200,103192,0.0,
2022-09-12 05:00:00,2022-09-12 06:00:00,61706,222797,1432,4147,2394,18740,12439.0,37833,3243,48424,3023,20930,10480.0,15295,34808,113436,0.0,
2022-09-12 06:00:00,2022-09-12 07:00:00,85029,232487,1670,4225,4439,18127,13148.0,39277,3246,48791,3577,21111,10608.0,14960,35648,118784,0.0,
2022-09-12 07:00:00,2022-09-12 08:00:00,110892,237608,1971,4355,5875,17318,14319.0,38987,3396,44363,4184,20789,10514.0,14281,43052,123908,0.0,
2022-09-12 08:00:00,2022-09-12 09:00:00,132019,239742,2263,4374,6815,17019,15026.0,38885,3640,39174,4485,20864,10639.0,14396,46780,127416,0.0,
2022-09-12 09:00:00,2022-09-12 10:00:00,152151,242570,2637,4327,6742,17471,14624.0,37464,3852,35144,4774,21080,10579.0,14399,55464,130356,0.0,
2022-09-12 10:00:00,2022-09-12 11:00:00,164701,241271,2937,4352,6031,18438,14535.0,37649,4282,32941,4952,21164,10468.0,14096,61836,132572,0.0,
2022-09-12 11:00:00,2022-09-12 12:00:00,169970,237976,3064,4318,5329,18608,14280.0,39015,4314,33331,4632,20686,10565.0,13881,68248,134844,0.0,
2022-09-12 12:00:00,2022-09-12 13:00:00,155431,232295,2979,4197,4492,18861,13586.0,39789,3882,34544,4321,21098,10603.0,13884,73888,134128,0.0,
2022-09-12 13:00:00,2022-09-12 14:00:00,131008,227050,2894,4144,3900,18916,12567.0,40286,3893,37513,3381,20994,10656.0,13978,79544,132308,0.0,
2022-09-12 14:00:00,2022-09-12 15:00:00,106327,223175,2981,4337,2906,19305,10667.0,39689,3307,42266,1970,20836,10609.0,14016,82912,131948,0.0,
2022-09-12 15:00:00,2022-09-12 16:00:00,84284,225287,2957,4258,1590,19806,10328.0,38955,2792,47766,1224,20867,10731.0,13902,69984,130524,0.0,
2022-09-12 16:00:00,2022-09-12 17:00:00,69557,225843,3202,4047,669,20511,9792.0,39753,2500,51238,1682,21978,10946.0,13662,58500,128260,0.0,
2022-09-12 17:00:00,2022-09-12 18:00:00,70316,229680,3582,3901,622,21414,9538.0,39519,2640,53402,1756,22014,11210.0,12939,51240,127960,0.0,
2022-09-12 18:00:00,2022-09-12 19:00:00,73518,224491,3998,3685,587,20606,6443.0,36536,2475,53962,1044,20325,11337.0,12324,46384,132428,0.0,
2022-09-12 19:00:00,2022-09-12 20:00:00,82126,210379,4322,3397,488,19167,4684.0,33162,3038,51294,516,18742,11085.0,11644,44076,127904,0.0,
2022-09-12 20:00:00,2022-09-12 21:00:00,90303,194611,3819,3154,431,18224,4253.0,30608,2698,48831,615,17365,10761.0,11096,47464,116480,0.0,
2022-09-12 21:00:00,2022-09-12 22:00:00,97634,182235,3038,3020,420,17471,3669.0,28587,3052,46355,894,16283,10382.0,10880,48612,107696,0.0,
2022-09-12 22:00:00,2022-09-12 23:00:00,110251,175636,2961,2883,402,16470,3630.0,27257,3638,44093,984,15661,10102.0,10947,47100,103620,0.0,
2022-09-12 23:00:00,2022-09-13 00:00:00,112219,172862,3357,2874,354,15560,5030.0,26327,3382,42626,1203,15381,10162.0,10691,48856,99148,0.0,
2022-09-13 00:00:00,2022-09-13 01:00:00,111131,172345,3884,2842,383,15101,5285.0,25986,2323,41717,1464,15389,10281.0,10719,51940,96088,0.0,
2022-09-13 01:00:00,2022-09-13 02:00:00,108611,172822,4024,2840,400,15099,5503.0,26057,2480,41269,1659,15659,10452.0,10852,53416,94576,0.0,
2022-09-13 02:00:00,2022-09-13 03:00:00,100114,176389,3974,3043,398,15680,5571.0,27475,2609,41478,1800,16344,11032.0,11188,56260,94500,0.0,
2022-09-13 03:00:00,2022-09-13 04:00:00,87706,192920,3927,3556,400,17242,4222.0,31310,2239,43263,2287,18381,12200.0,12653,58144,98324,0.0,
2022-09-13 04:00:00,2022-09-13 05:00:00,89142,221102,3925,3975,654,19164,6206.0,35129,2109,47415,3393,20206,13510.0,14014,59616,109056,0.0,
2022-09-13 05:00:00,2022-09-13 06:00:00,90976,235415,4044,4173,2061,19223,9801.0,39399,2168,51737,4443,21162,13630.0,14592,57868,119328,0.0,
2022-09-13 06:00:00,2022-09-13 07:00:00,105759,242597,4574,4229,4034,18557,12110.0,40719,2529,52161,4922,21185,13777.0,14530,59280,124440,0.0,
2022-09-13 07:00:00,2022-09-13 08:00:00,119115,245789,5284,4353,5642,17756,13227.0,40687,3245,48529,5309,20835,13802.0,14296,61840,129088,0.0,
2022-09-13 08:00:00,2022-09-13 09:00:00,137114,251190,5681,4350,6697,17287,14117.0,40617,4118,44270,5218,21180,13899.0,14432,68444,130952,0.0,
2022-09-13 09:00:00,2022-09-13 10:00:00,158879,254872,6233,4305,7048,17094,14579.0,39007,4778,42001,5187,21271,13677.0,14377,78996,130912,0.0,
2022-09-13 10:00:00,2022-09-13 11:00:00,172999,254676,6319,4366,6731,17401,14525.0,39077,4256,39544,5142,21322,13628.0,14372,90228,132672,0.0,
2022-09-13 11:00:00,2022-09-13 12:00:00,174433,247306,6198,4316,6163,17559,13795.0,40205,3915,37926,4757,21141,13314.0,14452,94648,132128,0.0,
2022-09-13 12:00:00,2022-09-13 13:00:00,167466,245554,6186,4208,5219,18210,12327.0,40644,3422,37900,3945,21090,13149.0,14377,99048,129040,0.0,
2022-09-13 13:00:00,2022-09-13 14:00:00,153101,242181,6112,4164,4255,18627,11314.0,41350,3292,41479,3369,20990,12933.0,14325,92572,125832,0.0,
2022-09-13 14:00:00,2022-09-13 15:00:00,128189,239015,5783,4361,3074,19382,9659.0,40715,3244,46561,2810,20968,12516.0,14456,85728,124288,0.0,
2022-09-13 15:00:00,2022-09-13 16:00:00,110515,237736,5648,4219,1535,20015,8086.0,39682,3618,51409,2986,20956,12376.0,14282,73676,122984,0.0,
2022-09-13 16:00:00,2022-09-13 17:00:00,94487,237046,5550,3964,611,20688,7868.0,40690,3261,52876,3146,22097,12266.0,14453,61052,121024,0.0,
2022-09-13 17:00:00,2022-09-13 18:00:00,90609,238847,5550,3836,541,21707,8209.0,40376,2909,53829,3289,22053,12132.0,14176,53636,121524,0.0,
2022-09-13 18:00:00,2022-09-13 19:00:00,79792,230617,5625,3604,555,20930,5967.0,37357,3076,53535,2636,20349,11520.0,13156,49112,127000,0.0,
2022-09-13 19:00:00,2022-09-13 20:00:00,73850,213299,5581,3384,602,19411,5112.0,34032,3109,50987,2672,18641,11123.0,12539,49036,122616,0.0,
2022-09-13 20:00:00,2022-09-13 21:00:00,71572,197373,5510,3172,598,18493,4521.0,31430,2660,48542,2900,17147,10480.0,11861,47412,111296,0.0,
2022-09-13 21:00:00,2022-09-13 22:00:00,71259,184773,5278,3012,612,17724,4695.0,29067,2242,46285,2900,16121,9854.0,11432,44104,103204,0.0,
2022-09-13 22:00:00,2022-09-13 23:00:00,69010,176325,5101,2959,630,16575,5023.0,27785,1884,43968,2943,15672,9615.0,11406,41424,98940,0.0,
2022-09-13 23:00:00,2022-09-14 00:00:00,69313,169921,4830,2878,602,15733,5097.0,27018,1672,42261,2912,15351,9293.0,11405,39680,94960,0.0,
2022-09-14 00:00:00,2022-09-14 01:00:00,70992,168098,4639,2825,533,15328,5127.0,26854,1798,41248,2888,15350,8977.0,11342,40440,91972,0.0,
2022-09-14 01:00:00,2022-09-14 02:00:00,69057,168833,4483,2835,569,15298,5146.0,27069,1802,40899,2949,15701,8998.0,11353,40172,90772,0.0,
2022-09-14 02:00:00,2022-09-14 03:00:00,66172,174375,4228,3055,565,15936,5166.0,28431,1769,41087,3008,16430,9559.0,11966,38872,91108,0.0,
2022-09-14 03:00:00,2022-09-14 04:00:00,55772,192067,3904,3550,508,17425,5197.0,32312,1607,42656,3156,18515,10481.0,13416,36664,93988,0.0,
2022-09-14 04:00:00,2022-09-14 05:00:00,58395,220880,3681,3973,743,19374,7130.0,36201,1574,46674,3444,20266,11130.0,14358,35376,104540,0.0,
2022-09-14 05:00:00,2022-09-14 06:00:00,65608,236617,3633,4162,1603,19858,11430.0,40524,1721,51390,3931,21115,11246.0,14746,35904,115116,0.0,
2022-09-14 06:00:00,2022-09-14 07:00:00,77310,244201,3780,4173,2579,20039,13293.0,42347,1814,53323,4756,21361,11454.0,14777,36504,119540,0.0,
2022-09-14 07:00:00,2022-09-14 08:00:00,82917,246449,3923,4236,3262,20086,13809.0,42620,1725,52672,5355,20952,11749.0,14754,42060,122204,0.0,
2022-09-14 08:00:00,2022-09-14 09:00:00,93259,253313,4203,4226,3789,19892,14935.0,42498,1535,51232,5895,21159,11990.0,14840,49392,124092,0.0,
2022-09-14 09:00:00,2022-09-14 10:00:00,103787,256064,4390,4211,3934,19894,14975.0,40577,1548,49809,6043,21141,12167.0,14789,54140,124184,0.0,
2022-09-14 10:00:00,2022-09-14 11:00:00,110030,252591,4353,4281,3129,20429,13331.0,40000,1719,48130,5868,21073,12072.0,14613,61740,125396,0.0,
2022-09-14 11:00:00,2022-09-14 12:00:00,103140,248608,4120,4181,2986,20242,13633.0,41220,1750,46414,5263,20895,12151.0,14568,65832,125108,0.0,
2022-09-14 12:00:00,2022-09-14 13:00:00,96159,243955,4085,4085,3027,19946,13488.0,42257,1525,45311,4421,21211,12117.0,14389,68160,122608,0.0,
2022-09-14 13:00:00,2022-09-14 14:00:00,84853,237877,3700,4127,2667,20105,11971.0,42484,1591,45188,3369,21279,12143.0,14385,66960,120044,0.0,
2022-09-14 14:00:00,2022-09-14 15:00:00,78802,235686,3664,4294,2109,20449,10445.0,41221,1764,46593,2125,21136,11975.0,14336,63336,119432,0.0,
2022-09-14 15:00:00,2022-09-14 16:00:00,73366,236249,3504,4150,1289,20601,9286.0,40199,1985,50202,1844,21106,11859.0,14323,57716,119592,0.0,
2022-09-14 16:00:00,2022-09-14 17:00:00,73618,233527,3318,3924,623,21130,9317.0,41121,2109,51738,2213,22188,11806.0,14674,52036,119100,0.0,
2022-09-14 17:00:00,2022-09-14 18:00:00,73573,233822,3328,3833,563,21971,8894.0,40156,2650,53426,2238,22084,11704.0,14444,40552,119288,0.0,
2022-09-14 18:00:00,2022-09-14 19:00:00,69788,225589,3489,3586,746,21052,7014.0,37269,2572,53656,1624,20531,11036.0,13531,37112,125184,0.0,
2022-09-14 19:00:00,2022-09-14 20:00:00,62594,209315,3699,3390,807,19593,6468.0,34178,2294,50713,1291,18929,10466.0,12606,36500,121200,0.0,
2022-09-14 20:00:00,2022-09-14 21:00:00,65387,194389,3601,3198,848,18690,6156.0,31414,3551,48221,1343,17542,9618.0,12298,32788,110204,0.0,
2022-09-14 21:00:00,2022-09-14 22:00:00,73611,182416,3574,2979,852,17964,6326.0,29341,5400,45888,1333,16458,8442.0,11835,30372,102448,0.0,
2022-09-14 22:00:00,2022-09-14 23:00:00,83994,174567,3695,2894,592,17009,6969.0,27917,6159,43168,1421,15979,8297.0,11506,26404,97920,0.0,
2022-09-14 23:00:00,2022-09-15 00:00:00,95327,171349,3854,2845,761,16108,7344.0,27040,5870,41496,1551,15779,8185.0,11308,22856,93592,0.0,
2022-09-15 00:00:00,2022-09-15 01:00:00,99531,169616,3924,2851,689,15741,7611.0,26839,7183,40621,1711,15825,8322.0,11274,21704,90620,0.0,
2022-09-15 01:00:00,2022-09-15 02:00:00,109052,171502,4162,2891,755,15644,7878.0,27001,7839,40158,1782,15969,8503.0,11057,20980,88916,0.0,
2022-09-15 02:00:00,2022-09-15 03:00:00,112833,178096,3880,3053,802,16199,8277.0,28371,7214,40320,1894,16818,9160.0,11389,21368,88804,0.0,
2022-09-15 03:00:00,2022-09-15 04:00:00,108527,196438,4051,3536,942,17693,7772.0,32572,6523,41778,2298,18829,10443.0,12690,20340,91572,0.0,
2022-09-15 04:00:00,2022-09-15 05:00:00,104388,224264,4229,3984,965,19884,8866.0,36332,6179,45532,3280,20722,11267.0,13949,19388,102144,0.0,
2022-09-15 05:00:00,2022-09-15 06:00:00,113083,239665,4732,4136,1401,20567,11114.0,40064,6012,49827,4057,21634,11491.0,14063,24176,112180,0.0,
2022-09-15 06:00:00,2022-09-15 07:00:00,119218,248445,5536,4202,2313,20537,12773.0,41448,7093,51067,4866,21671,11683.0,14245,28016,115560,0.0,
2022-09-15 07:00:00,2022-09-15 08:00:00,129690,250750,6113,4321,3231,20045,13411.0,41382,8528,49859,5891,21213,12021.0,14261,37672,119376,0.0,
2022-09-15 08:00:00,2022-09-15 09:00:00,142472,255247,6227,4401,4177,19647,13700.0,41448,8193,47353,6788,21400,12036.0,14069,45920,121840,0.0,
2022-09-15 09:00:00,2022-09-15 10:00:00,156628,261462,6244,4348,4662,19540,13046.0,39037,7173,44717,7208,21616,12159.0,14045,50324,122512,0.0,
2022-09-15 10:00:00,2022-09-15 11:00:00,164625,260424,6487,4318,4678,19887,12359.0,39101,7734,42293,7331,21553,12078.0,13695,52788,124000,0.0,
2022-09-15 11:00:00,2022-09-15 12:00:00,177739,254960,6481,4254,3663,20279,11066.0,39655,9709,41483,7355,21224,12002.0,13786,55148,124820,0.0,
